customerID,Contract,tenure,MonthlyCharges,estimated_annual_revenue,predicted_churn_probability,predicted_risk_band,predicted_revenue_at_risk,retention_priority_score,priority_tier,customer_value_band,recommended_offer_type,retention_action
9606-PBKBQ,Month-to-month,32,85.0,1020.0,0.5615848680868006,High,572.82,572.82,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3070-DVEYC,Month-to-month,7,73.75,885.0,0.6463737248856452,High,572.04,572.04,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8541-QVFKM,Month-to-month,8,73.5,882.0,0.647289479951782,High,570.91,570.91,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7861-UVUFT,Month-to-month,15,84.3,1011.6,0.5638300977803774,High,570.37,570.37,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4919-IKATY,Month-to-month,5,84.5,1014.0,0.5613595371712605,High,569.22,569.22,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8708-XPXHZ,Month-to-month,42,94.2,1130.4,0.503339016966853,High,568.97,568.97,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9979-RGMZT,One year,7,94.05,1128.6,0.5032508604163315,High,567.97,567.97,P2,High Value,Discount / pricing support,Proactive outreach with pricing/value reinforcement
6198-RTPMF,Month-to-month,17,92.6,1111.1999999999998,0.5111204627318893,High,567.96,567.96,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3295-YVUSR,Month-to-month,2,72.6,871.1999999999999,0.65183700621987,High,567.88,567.88,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4585-HETAI,Month-to-month,4,73.75,885.0,0.6414756176987203,High,567.71,567.71,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4282-YMKNA,Month-to-month,9,74.75,897.0,0.6325638068497805,High,567.41,567.41,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0225-ZORZP,Month-to-month,3,84.3,1011.6,0.5602249195225268,High,566.72,566.72,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5117-IFGPS,Month-to-month,29,84.3,1011.6,0.5580875307434177,High,564.56,564.56,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1766-GKNMI,Month-to-month,29,84.9,1018.8,0.5539031700820526,High,564.32,564.32,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7354-OIJLX,Month-to-month,9,75.85,910.2,0.6191570154166616,High,563.56,563.56,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6347-DCUIK,Month-to-month,10,74.15,889.8000000000001,0.6330417652122957,High,563.28,563.28,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9947-OTFQU,Month-to-month,15,74.4,892.8000000000001,0.6305462637192967,High,562.95,562.95,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9685-WKZGT,Month-to-month,14,74.95,899.4000000000001,0.6238120430707275,High,561.06,561.06,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2920-RNCEZ,Month-to-month,1,69.95,839.4000000000001,0.6680170990650504,High,560.73,560.73,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3855-ONCAR,Month-to-month,4,78.9,946.8,0.5921205520397363,High,560.62,560.62,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3914-FDRHP,Month-to-month,9,86.25,1035.0,0.5412595058528938,High,560.2,560.2,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7823-JSOAG,Month-to-month,3,74.5,894.0,0.6264650171275057,High,560.06,560.06,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7278-CKDNC,Month-to-month,24,80.5,966.0,0.5792229297770357,High,559.53,559.53,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3916-NRPAP,Month-to-month,3,85.7,1028.4,0.5440407167412106,High,559.49,559.49,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5804-LEPIM,Month-to-month,2,70.35,844.1999999999999,0.6624871858465643,High,559.27,559.27,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9992-RRAMN,Month-to-month,22,85.1,1021.2,0.5476438457195465,High,559.25,559.25,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1024-VRZHF,Month-to-month,11,74.95,899.4000000000001,0.6199410781616983,High,557.58,557.58,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9524-EGPJC,Month-to-month,18,90.1,1081.1999999999998,0.5156723471535536,High,557.54,557.54,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6400-BWQKW,Month-to-month,6,79.05,948.6,0.585088513446965,High,555.01,555.01,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9492-TOKRI,Month-to-month,18,90.0,1080.0,0.513827817189243,High,554.93,554.93,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0168-XZKBB,Month-to-month,19,86.85,1042.1999999999998,0.5314759523858665,High,553.9,553.9,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6298-QDFNH,Month-to-month,22,79.35,952.2,0.5812254258735904,High,553.44,553.44,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3488-PGMQJ,Month-to-month,8,74.5,894.0,0.6185239414613622,High,552.96,552.96,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3427-GGZZI,Month-to-month,19,89.1,1069.1999999999998,0.5171182930324787,High,552.9,552.9,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6583-QGCSI,Month-to-month,50,88.05,1056.6,0.5225826706696275,High,552.16,552.16,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4770-UEZOX,Month-to-month,2,74.75,897.0,0.6151485372424983,High,551.79,551.79,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6507-ZJSUR,Month-to-month,23,90.45,1085.4,0.5083653490743931,High,551.78,551.78,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6319-IEJWJ,Month-to-month,20,90.2,1082.4,0.5087096647359106,High,550.63,550.63,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0362-ZBZWJ,Month-to-month,36,84.9,1018.8,0.5404021592911371,High,550.56,550.56,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2362-IBOOY,Month-to-month,36,84.75,1017.0,0.5409894254315749,High,550.19,550.19,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1508-DFXCU,Month-to-month,12,81.45,977.4,0.562351813962803,High,549.64,549.64,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2082-OJVTK,Month-to-month,29,89.2,1070.4,0.5127423609561569,High,548.84,548.84,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4342-HENTK,Month-to-month,2,70.65,847.8000000000001,0.6471161665186542,High,548.63,548.63,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2311-QYMUQ,Month-to-month,16,89.45,1073.4,0.5106713291689331,High,548.15,548.15,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2754-XBHTB,Month-to-month,9,77.65,931.8,0.5877260498291876,High,547.64,547.64,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0818-OCPZO,Month-to-month,27,81.45,977.4,0.5602049911638013,High,547.54,547.54,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3536-IQCTX,Month-to-month,32,85.3,1023.6,0.5348034611541326,High,547.42,547.42,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2983-ZANRP,Month-to-month,2,73.55,882.5999999999999,0.6199240145669718,High,547.14,547.14,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5628-FCGYG,Month-to-month,21,84.1,1009.2,0.5409115632721333,High,545.89,545.89,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3721-CNEYS,Month-to-month,2,70.95,851.4000000000001,0.6398026042220125,High,544.73,544.73,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4873-ILOLJ,Month-to-month,24,90.35,1084.1999999999998,0.5023474760354092,High,544.65,544.65,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5216-WASFJ,Month-to-month,31,84.85,1018.2,0.5349111603454016,High,544.65,544.65,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5928-QLDHB,Month-to-month,9,76.25,915.0,0.594522751657058,High,543.99,543.99,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0524-IAVZO,Month-to-month,30,85.0,1020.0,0.5332534675477604,High,543.92,543.92,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1219-NNDDO,Month-to-month,9,76.85,922.2,0.5885435593446533,High,542.75,542.75,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1196-AMORA,Month-to-month,7,73.6,883.1999999999999,0.6140297451629663,High,542.31,542.31,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3672-YITQD,Month-to-month,36,84.1,1009.2,0.5364821225124338,High,541.42,541.42,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2187-PKZAY,Month-to-month,12,79.95,959.4,0.564175210572817,High,541.27,541.27,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6860-YRJZP,Month-to-month,9,74.05,888.5999999999999,0.6089456440101857,High,541.11,541.11,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3797-FKOGQ,Month-to-month,11,86.2,1034.4,0.5229874587493744,High,540.98,540.98,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8433-WXGNA,Month-to-month,2,75.7,908.4,0.5953319572901987,High,540.8,540.8,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5989-PGKJB,Month-to-month,16,86.25,1035.0,0.5224890412239086,High,540.78,540.78,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2656-FMOKZ,Month-to-month,15,74.45,893.4000000000001,0.6048965857588303,High,540.41,540.41,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9237-HQITU,Month-to-month,2,70.7,848.4000000000001,0.6347504394558479,High,538.52,538.52,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2057-ZBLPD,Month-to-month,21,86.5,1038.0,0.5185604583911637,High,538.27,538.27,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5442-BHQNG,Month-to-month,2,70.35,844.1999999999999,0.6372841133847744,High,538.0,538.0,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8835-VSDSE,Month-to-month,2,70.7,848.4000000000001,0.6331583940651156,High,537.17,537.17,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5276-KQWHG,Month-to-month,2,69.6,835.1999999999999,0.6431001409836573,High,537.12,537.12,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2815-CPTUL,Month-to-month,5,70.25,843.0,0.6363414403209461,High,536.44,536.44,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1867-BDVFH,Month-to-month,11,74.35,892.1999999999999,0.6006116282468267,High,535.87,535.87,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7625-XCQRH,Month-to-month,11,76.5,918.0,0.5826788045937545,High,534.9,534.9,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9191-MYQKX,Month-to-month,7,75.15,901.8,0.5920263179218935,High,533.89,533.89,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8107-KNCIM,Month-to-month,14,75.1,901.2,0.5923596847261137,High,533.83,533.83,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1428-GTBJJ,Month-to-month,11,74.55,894.5999999999999,0.5966483194840311,High,533.76,533.76,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6172-FECYY,Month-to-month,49,84.5,1014.0,0.5259489994004359,High,533.31,533.31,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2984-MIIZL,Month-to-month,4,74.8,897.5999999999999,0.5941203220108768,High,533.28,533.28,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4816-LXZYW,Month-to-month,23,79.15,949.8,0.5612738998325487,High,533.1,533.1,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7410-YTJIK,Month-to-month,7,75.45,905.4,0.5866379736469564,High,531.14,531.14,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3550-SAHFP,Month-to-month,33,83.35,1000.2,0.5310360785809698,High,531.14,531.14,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6352-TWCAU,Month-to-month,35,86.45,1037.4,0.5117828359872555,High,530.92,530.92,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5934-RMPOV,Month-to-month,22,84.75,1017.0,0.5217668828069045,High,530.64,530.64,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2359-KMGLI,Month-to-month,24,80.25,963.0,0.5502246831705094,High,529.87,529.87,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4536-PLEQY,Month-to-month,12,85.05,1020.6,0.5188342344148706,High,529.52,529.52,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9560-ARGQJ,Month-to-month,16,81.0,972.0,0.5445267475716746,High,529.28,529.28,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2055-PDADH,Month-to-month,3,70.4,844.8000000000001,0.6243080527280864,High,527.42,527.42,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9717-QEBGU,Month-to-month,2,70.3,843.5999999999999,0.6247234770435799,High,527.02,527.02,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3376-BMGFE,Month-to-month,4,70.9,850.8000000000001,0.6185895228981657,High,526.3,526.3,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5228-EXCET,Month-to-month,13,80.85,970.2,0.5410362787597154,High,524.91,524.91,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9773-PEQBZ,Month-to-month,10,79.85,958.2,0.5477757336901522,High,524.88,524.88,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5998-VVEJY,Month-to-month,26,80.5,966.0,0.5429768818294032,High,524.52,524.52,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3717-OEAUQ,Month-to-month,2,70.7,848.4000000000001,0.6177792233408632,High,524.12,524.12,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5442-XSDCW,Month-to-month,11,79.5,954.0,0.5490737520004442,High,523.82,523.82,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1262-OPMFY,Month-to-month,9,75.75,909.0,0.5758826672653166,High,523.48,523.48,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8128-YVJRG,Month-to-month,7,79.65,955.8,0.5476470373223457,High,523.44,523.44,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5399-ZIMKF,Month-to-month,5,74.65,895.8000000000001,0.5836080699370475,High,522.8,522.8,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7379-POKDZ,Month-to-month,3,70.3,843.5999999999999,0.6192141197376182,High,522.37,522.37,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1907-UBQFC,Month-to-month,10,72.85,874.1999999999999,0.5972098768915477,High,522.08,522.08,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8325-QRPZR,Month-to-month,7,75.15,901.8,0.5788980962518099,High,522.05,522.05,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0685-MLYYM,Month-to-month,2,70.75,849.0,0.614273272539267,High,521.52,521.52,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7538-GWHML,Month-to-month,2,69.65,835.8000000000001,0.6239436852112182,High,521.49,521.49,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2657-ALMWY,Month-to-month,26,84.95,1019.4,0.5113866364517407,High,521.31,521.31,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2528-HFYZX,Month-to-month,17,76.45,917.4,0.5678267288775091,High,520.92,520.92,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6168-WFVVF,Month-to-month,3,70.3,843.5999999999999,0.6172681703437326,High,520.73,520.73,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3235-ETOOB,Month-to-month,8,74.5,894.0,0.5824253004519723,High,520.69,520.69,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3627-FHKBK,Month-to-month,1,75.3,903.6,0.5738719269715614,High,518.55,518.55,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8637-XJIVR,Month-to-month,12,78.95,947.4,0.547258848215992,High,518.47,518.47,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3966-HRMZA,Month-to-month,3,75.05,900.5999999999999,0.5749533990625114,High,517.8,517.8,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8436-BJUMM,Month-to-month,26,83.75,1005.0,0.5142897799237032,High,516.86,516.86,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5288-AHOUP,Month-to-month,11,78.5,942.0,0.5485314494116922,High,516.72,516.72,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0928-XUTSN,Month-to-month,13,80.5,966.0,0.5347684437988955,High,516.59,516.59,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1475-VWVDO,Month-to-month,7,74.9,898.8000000000001,0.574369529192811,High,516.24,516.24,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5652-MSDEY,Month-to-month,10,75.75,909.0,0.5679058504815828,High,516.23,516.23,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0529-ONKER,Month-to-month,15,75.65,907.8,0.5684560882524462,High,516.04,516.04,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2800-VEQXM,Month-to-month,3,74.75,897.0,0.5751790842507433,High,515.94,515.94,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5760-FXFVO,Month-to-month,6,78.95,947.4,0.5445551953334099,High,515.91,515.91,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2608-BHKFN,Month-to-month,4,70.05,840.5999999999999,0.6129198949757351,High,515.22,515.22,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3365-SAIGS,Month-to-month,17,83.55,1002.6,0.5136805644747336,High,515.02,515.02,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7137-RYLPP,Month-to-month,37,85.7,1028.4,0.5000016381410385,High,514.2,514.2,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2880-FPNAE,Month-to-month,2,74.2,890.4000000000001,0.5768787468829424,High,513.65,513.65,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6166-ILMNY,Month-to-month,2,69.75,837.0,0.6128597647003668,High,512.96,512.96,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4587-NUKOX,Month-to-month,3,79.1,949.2,0.539444515754201,High,512.04,512.04,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0947-MUGVO,Month-to-month,20,73.65,883.8000000000001,0.5792464088524267,High,511.94,511.94,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4283-FUTGF,Month-to-month,19,79.85,958.2,0.5326569359450628,High,510.39,510.39,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4629-NRXKX,Month-to-month,2,70.4,844.8000000000001,0.6039707208721685,High,510.23,510.23,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1319-YLZJG,Month-to-month,12,84.6,1015.2,0.5021205586996531,High,509.75,509.75,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5701-YVSVF,Month-to-month,11,82.9,994.8,0.5119536622549373,High,509.29,509.29,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2640-PMGFL,Month-to-month,27,79.5,954.0,0.5329464690451918,High,508.43,508.43,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4741-WWJQZ,Month-to-month,2,80.15,961.8,0.5277256001299175,High,507.57,507.57,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6906-ANDWJ,Month-to-month,15,74.9,898.8000000000001,0.563227135501296,High,506.23,506.23,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4631-OACRM,Month-to-month,15,79.4,952.8,0.5310611010460774,High,506.0,506.0,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6993-OHLXR,Month-to-month,2,68.95,827.4000000000001,0.6098124369063603,High,504.56,504.56,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5599-HVLTW,Month-to-month,14,80.35,964.2,0.5228239529485845,High,504.11,504.11,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4441-NIHPT,Month-to-month,13,74.3,891.5999999999999,0.5634374976031328,High,502.36,502.36,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0004-TLHLJ,Month-to-month,4,73.9,886.8000000000001,0.5658081567828859,High,501.76,501.76,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1746-TGTWV,Month-to-month,1,75.35,904.2,0.5544939355428575,High,501.37,501.37,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0506-LVNGN,Month-to-month,5,75.55,906.6,0.5527817192710884,High,501.15,501.15,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5899-MQZZL,Month-to-month,13,75.0,900.0,0.5564702743896729,High,500.82,500.82,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0578-SKVMF,Month-to-month,22,83.3,999.6,0.5010072990371178,High,500.81,500.81,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4763-PGDPO,Month-to-month,4,70.4,844.8000000000001,0.5927906199496743,High,500.79,500.79,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6178-KFNHS,Month-to-month,12,78.3,939.6,0.5316923113300782,High,499.58,499.58,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9408-SSNVZ,Month-to-month,4,70.15,841.8000000000001,0.5930038754117106,High,499.19,499.19,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4512-ZUIYL,Month-to-month,2,70.0,840.0,0.5940548426948231,High,499.01,499.01,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0644-OQMDK,Month-to-month,4,70.65,847.8000000000001,0.5869364268146591,High,497.6,497.6,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4505-EXZHB,Month-to-month,6,74.4,892.8000000000001,0.556989977189132,High,497.28,497.28,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1689-YQBYY,Month-to-month,12,76.6,919.2,0.5403877162452125,High,496.72,496.72,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5022-JNQEQ,Month-to-month,9,75.85,910.2,0.5442520488530136,High,495.38,495.38,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5931-FLJJF,Month-to-month,7,70.1,841.1999999999999,0.5888278446820461,High,495.32,495.32,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3315-TOTBP,Month-to-month,15,76.0,912.0,0.5390904231339088,High,491.65,491.65,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3411-WLRSQ,Month-to-month,3,74.6,895.1999999999999,0.5486263858358199,High,491.13,491.13,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4919-MOAVT,Month-to-month,3,69.65,835.8000000000001,0.5861200331741703,High,489.88,489.88,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4013-TLDHQ,Month-to-month,19,78.25,939.0,0.5215182353243203,High,489.71,489.71,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8485-GJCDN,Month-to-month,5,69.05,828.5999999999999,0.5909125355313325,High,489.63,489.63,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5405-ZMYXQ,Month-to-month,8,74.6,895.1999999999999,0.5465089442955889,High,489.23,489.23,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9633-XQABV,Month-to-month,3,70.25,843.0,0.5798187333257397,High,488.79,488.79,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6551-GNYDG,Month-to-month,14,80.9,970.8,0.5034425717507578,High,488.74,488.74,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1077-HUUJM,Month-to-month,7,71.05,852.5999999999999,0.572917749683079,High,488.47,488.47,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7394-LWLYN,Month-to-month,2,70.15,841.8000000000001,0.5801418676554526,High,488.36,488.36,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6034-YMTOB,Month-to-month,5,75.65,907.8,0.5372580496086818,High,487.72,487.72,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1658-TJVOA,Month-to-month,6,74.1,889.1999999999999,0.5476349430690123,High,486.96,486.96,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5832-XKAES,Month-to-month,2,69.8,837.5999999999999,0.5801324870810063,High,485.92,485.92,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6077-BDPXA,Month-to-month,3,70.15,841.8000000000001,0.5770997626585305,High,485.8,485.8,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4301-VVZKA,Month-to-month,16,75.4,904.8,0.5367537493702885,High,485.65,485.65,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
